,A,M,V/I
4435,13.0,95.0,0.019992287279937244
4436,13.0,97.0,0.019502037497540613
4437,13.0,99.0,0.01903638036125117
4438,13.0,101.0,0.01859344831400099
4439,13.0,103.0,0.01817156764568094
4440,13.0,105.0,0.01776923285980559
4441,13.0,107.0,0.017385085236189056
4442,13.0,109.0,0.01701789478014574
4443,13.0,111.0,0.016666544927021545
4444,13.0,113.0,0.01633001950659857
4445,13.0,115.0,0.016007391575988877
4446,13.0,117.0,0.01569781381012842
4447,13.0,119.0,0.015400510202060772
4448,13.0,121.0,0.015114768875809982
4449,13.0,123.0,0.0148399358569321
4450,13.0,125.0,0.014575409682175309
4451,13.0,127.0,0.01432063675488297
4452,15.0,17.0,7.112051131808071
4453,15.0,19.0,3.0739362140197466
4454,15.0,21.0,1.7659246471803263
4455,15.0,23.0,1.1326911909422301
4456,15.0,25.0,0.7717071460432744
4457,15.0,27.0,0.5476298050997932
4458,15.0,29.0,0.4010062164264417
4459,15.0,31.0,0.3015455533620509
4460,15.0,33.0,0.23228250420005658
4461,15.0,35.0,0.18305395204951314
4462,15.0,37.0,0.14746332789922947
4463,15.0,39.0,0.1213362014433035
4464,15.0,41.0,0.10187525462573369
4465,15.0,43.0,0.08716902131235461
4466,15.0,45.0,0.07589188624021415
4467,15.0,47.0,0.0671137002348442
4468,15.0,49.0,0.060175386887329305
4469,15.0,51.0,0.0546058809646953
4470,15.0,53.0,0.05006575865468106
4471,15.0,55.0,0.046308508537740115
4472,15.0,57.0,0.04315366503506655
4473,15.0,59.0,0.04046802366814402
4474,15.0,61.0,0.03815241817215089
4475,15.0,63.0,0.036132356164092494
4476,15.0,65.0,0.0343513496850448
4477,15.0,67.0,0.03276613888812302
4478,15.0,69.0,0.03134325271719466
4479,15.0,71.0,0.03005651852334875
4480,15.0,73.0,0.028885248460317984
4481,15.0,75.0,0.02781291087670011
4482,15.0,77.0,0.026826150954476317
4483,15.0,79.0,0.02591406408506116
4484,15.0,81.0,0.025067653075618337
4485,15.0,83.0,0.024279419772411034
4486,15.0,85.0,0.023543055511174207
4487,15.0,87.0,0.022853204645424754
4488,15.0,89.0,0.02220528243731394
4489,15.0,91.0,0.021595333643003367
4490,15.0,93.0,0.02101992176127667
4491,15.0,95.0,0.020476041545315703
4492,15.0,97.0,0.019961049289395447
4493,15.0,99.0,0.019472606797466263
4494,15.0,101.0,0.019008635963410937
4495,15.0,103.0,0.01856728164610808
4496,15.0,105.0,0.018146881080015508
4497,15.0,107.0,0.017745938476784247
4498,15.0,109.0,0.01736310378364477
4499,15.0,111.0,0.016997154797642952
4500,15.0,113.0,0.016646982011365864
4501,15.0,115.0,0.016311575700296354
4502,15.0,117.0,0.015990014865228077
4503,15.0,119.0,0.015681457723440224
4504,15.0,121.0,0.015385133506016929
4505,15.0,123.0,0.015100335371068318
4506,15.0,125.0,0.01482641428682652
4507,15.0,127.0,0.014562773769674837
4508,17.0,19.0,7.102138468992884
4509,17.0,21.0,3.0666579930381674
4510,17.0,23.0,1.760565983906619
4511,17.0,25.0,1.1287265384508074
4512,17.0,27.0,0.7687552314250101
4513,17.0,29.0,0.545415509827502
4514,17.0,31.0,0.3993312426164643
4515,17.0,33.0,0.30026679427612557
4516,17.0,35.0,0.23129641339396634
4517,17.0,37.0,0.18228534989600675
4518,17.0,39.0,0.1468574129392206
4519,17.0,41.0,0.12085285096688476
4520,17.0,43.0,0.10148495316383693
4521,17.0,45.0,0.08684994559956946
4522,17.0,47.0,0.07562781244563545
4523,17.0,49.0,0.0668924969365227
4524,17.0,51.0,0.059987926319132884
4525,17.0,53.0,0.05444524976766264
4526,17.0,55.0,0.04992668371750171
4527,17.0,57.0,0.04618693777410516
4528,17.0,59.0,0.04304646011768762
4529,17.0,61.0,0.04037273392203053
4530,17.0,63.0,0.03806711349543089
4531,17.0,65.0,0.036055503025314795
4532,17.0,67.0,0.03428171866627343
4533,17.0,69.0,0.03270273541334657
4534,17.0,71.0,0.03128526488553253
4535,17.0,73.0,0.030003277610842708
4536,17.0,75.0,0.028836198843317815
4537,17.0,77.0,0.027767586992390417
4538,17.0,79.0,0.026784159541496894
4539,17.0,81.0,0.025875070404886208
4540,17.0,83.0,0.02503137015028078
4541,17.0,85.0,0.024245599919987093
4542,17.0,87.0,0.023511483641455135
4543,17.0,89.0,0.022823692911929698
4544,17.0,91.0,0.022177665940933955
4545,17.0,93.0,0.021569466956327263
4546,17.0,95.0,0.0209956760977418
4547,17.0,97.0,0.02045330243864639
4548,17.0,99.0,0.019939714679920062
4549,17.0,101.0,0.01945258544547253
4550,17.0,103.0,0.01898984612764284
4551,17.0,105.0,0.018549649979260067
4552,17.0,107.0,0.018130341703700866
4553,17.0,109.0,0.01773043220674049
4554,17.0,111.0,0.017348577482487103
4555,17.0,113.0,0.016983560837751717
4556,17.0,115.0,0.016634277834881275
4557,17.0,117.0,0.016299723467078708
4558,17.0,119.0,0.015978981183533157
4559,17.0,121.0,0.01567121346278461
4560,17.0,123.0,0.015375653698447903
4561,17.0,125.0,0.015091599215959317
4562,17.0,127.0,0.014818405277797852
4563,19.0,21.0,7.0967720659619085
4564,19.0,23.0,3.0627001943562977
4565,19.0,25.0,1.7576329831317428
4566,19.0,27.0,1.1265393255439249
4567,19.0,29.0,0.7671120995762477
4568,19.0,31.0,0.5441708178422633
4569,19.0,33.0,0.3983797096778774
4570,19.0,35.0,0.2995321228233778
4571,19.0,37.0,0.23072312437547093
4572,19.0,39.0,0.18183294432718766
4573,19.0,41.0,0.14649619897738203
4574,19.0,43.0,0.12056095780879894
4575,19.0,45.0,0.10124618966843141
4576,19.0,47.0,0.08665226059198179
4577,19.0,49.0,0.07546218435051401
4578,19.0,51.0,0.06675213047954451
4579,19.0,53.0,0.05986766943907996
4580,19.0,55.0,0.05434116890144323
4581,19.0,57.0,0.04983575332436494
4582,19.0,59.0,0.046106812516796804
4583,19.0,61.0,0.04297530703771874
4584,19.0,63.0,0.04030910830067823
4585,19.0,65.0,0.038009866631115656
4586,19.0,67.0,0.03600371340895972
4587,19.0,69.0,0.03423464037098128
4588,19.0,71.0,0.03265975919602382
4589,19.0,73.0,0.0312458887121465
4590,19.0,75.0,0.02996708419608566
4591,19.0,77.0,0.028802838433767974
4592,19.0,79.0,0.02773676408706136
4593,19.0,81.0,0.02675562258309796
4594,19.0,83.0,0.025848603723725543
4595,19.0,85.0,0.025006787625385957
4596,19.0,87.0,0.024222739956621265
4597,19.0,89.0,0.023490205163731778
4598,19.0,91.0,0.02280387214307029
4599,19.0,93.0,0.02215919379869786
4600,19.0,95.0,0.02155224693224643
4601,19.0,97.0,0.020979622519648654
4602,19.0,99.0,0.02043833903925219
4603,19.0,101.0,0.019925773411842283
4604,19.0,103.0,0.019439605496562873
4605,19.0,105.0,0.01897777310080303
4606,19.0,107.0,0.018538435208941936
4607,19.0,109.0,0.018119941687567885
4608,19.0,111.0,0.01772080813597006
4609,19.0,113.0,0.017339694858272345
4610,19.0,115.0,0.016975389165024966
4611,19.0,117.0,0.016626790387459598
4612,19.0,119.0,0.016292897121807367
4613,19.0,121.0,0.015972796325408257
4614,19.0,123.0,0.015665653969693844
4615,19.0,125.0,0.015370707023223223
4616,19.0,127.0,0.015087256586851502
4617,21.0,23.0,7.093851177586991
4618,21.0,25.0,3.0605322033707445
4619,21.0,27.0,1.7560138307338975
4620,21.0,29.0,1.1253212191962638
4621,21.0,31.0,0.7661881418403433
4622,21.0,33.0,0.5434636081006341
4623,21.0,35.0,0.3978330677853928
4624,21.0,37.0,0.29910513724336807
4625,21.0,39.0,0.23038588796605125
4626,21.0,41.0,0.18156350110487784
4627,21.0,43.0,0.14627835555674873
4628,21.0,45.0,0.1203827114376755
4629,21.0,47.0,0.10109859623024817
4630,21.0,49.0,0.08652861707277834
4631,21.0,51.0,0.07535743657816499
4632,21.0,53.0,0.0666624426592666
4633,21.0,55.0,0.05979011021874472
4634,21.0,57.0,0.05427348160857797
4635,21.0,59.0,0.04977618718427336
4636,21.0,61.0,0.04605399818673628
4637,21.0,63.0,0.04292816444838257
4638,21.0,65.0,0.040266778127291084
4639,21.0,67.0,0.03797165910567288
4640,21.0,69.0,0.03596906990335433
4641,21.0,71.0,0.034203104419700106
4642,21.0,73.0,0.03263095452283617
4643,21.0,75.0,0.031219502474569276
4644,21.0,77.0,0.029942854133441756
4645,21.0,79.0,0.028780542948736637
4646,21.0,81.0,0.027716214542143278
4647,21.0,83.0,0.026736657277815438
4648,21.0,85.0,0.02583108315397005
4649,21.0,87.0,0.024990590726338635
4650,21.0,89.0,0.024207761104683544
4651,21.0,91.0,0.023476351767859904
4652,21.0,93.0,0.022791062696864206
4653,21.0,95.0,0.022147356295238882
4654,21.0,97.0,0.021541317566704406
4655,21.0,99.0,0.020969544622064518
4656,21.0,101.0,0.020429062193102594
4657,21.0,103.0,0.019917252724080712
4658,21.0,105.0,0.01943180099260533
4659,21.0,107.0,0.0189706492239772
4660,21.0,109.0,0.018531960408695557
4661,21.0,111.0,0.01811408808457588
4662,21.0,113.0,0.017715551255464826
4663,21.0,115.0,0.017335013425696506
4664,21.0,117.0,0.016971264960764232
4665,21.0,119.0,0.016623208160423633
4666,21.0,121.0,0.016289844565840386
4667,21.0,123.0,0.015970264129204343
4668,21.0,125.0,0.01566363596021082
4669,21.0,127.0,0.015369200426018435
4670,23.0,25.0,7.092244677843227
4671,23.0,27.0,3.059330693924953
4672,23.0,29.0,1.755108722539576
4673,23.0,31.0,1.1246338377170484
4674,23.0,33.0,0.7656614302207447
4675,23.0,35.0,0.5430560892085085
4676,23.0,37.0,0.3975144932519446
4677,23.0,39.0,0.2988533643626988
4678,23.0,41.0,0.2301846395707643
4679,23.0,43.0,0.1814007571699261
4680,23.0,45.0,0.14614519612115434
4681,23.0,47.0,0.1202724821239194
4682,23.0,49.0,0.10100630472112217
4683,23.0,51.0,0.08645049529901871
4684,23.0,53.0,0.0752906221018427
4685,23.0,55.0,0.06660474602699046
4686,23.0,57.0,0.059739844496254815
4687,23.0,59.0,0.054229337022445825
4688,23.0,61.0,0.049737138583456464
4689,23.0,63.0,0.04601923645791306
4690,23.0,65.0,0.04289704547012152
4691,23.0,67.0,0.040238784608697134
4692,23.0,69.0,0.03794637192300023
4693,23.0,71.0,0.03594614646344453
4694,23.0,73.0,0.03418226224171575
4695,23.0,75.0,0.03261195871066902
4696,23.0,77.0,0.031202156102265063
4697,23.0,79.0,0.029926990821348247
4698,23.0,81.0,0.028766021094935663
4699,23.0,83.0,0.027702912810840884
4700,23.0,85.0,0.026724471047276238
4701,23.0,87.0,0.02581992170107822
4702,23.0,89.0,0.024980374980042287
4703,23.0,91.0,0.024198421841582208
4704,23.0,93.0,0.02346782815377855
4705,23.0,95.0,0.0227833011011618
4706,23.0,97.0,0.022140309321828963
4707,23.0,99.0,0.02153494325879158
4708,23.0,101.0,0.02096380580751025
4709,23.0,103.0,0.020423925944926324
4710,23.0,105.0,0.01991268991647576
4711,23.0,107.0,0.01942778593744773
4712,23.0,109.0,0.018967159376467445
4713,23.0,111.0,0.018528976133759322
4714,23.0,113.0,0.01811159247817383
4715,23.0,115.0,0.017713530017231787
4716,23.0,117.0,0.017333454781614313
4717,23.0,119.0,0.016970159637336564
4718,23.0,121.0,0.016622549415947332
4719,23.0,123.0,0.016289628291196682
4720,23.0,125.0,0.015970489040278743
4721,23.0,127.0,0.015664303907559005
4722,25.0,27.0,7.09134907819669
4723,25.0,29.0,3.05865520913206
4724,25.0,31.0,1.7545951665680994
4725,25.0,33.0,1.124239946549066
4726,25.0,35.0,0.7653564346338898
4727,25.0,37.0,0.5428175181924447
4728,25.0,39.0,0.3973258752973593
4729,25.0,41.0,0.29870257580476145
4730,25.0,43.0,0.2300627167740018
4731,25.0,45.0,0.18130104069371566
4732,25.0,47.0,0.1460627125896071
4733,25.0,49.0,0.12020349655259792
4734,25.0,51.0,0.10094799533457369
4735,25.0,53.0,0.08640071658511835
4736,25.0,55.0,0.07524773159534247
4737,25.0,57.0,0.06656747724872436
4738,25.0,59.0,0.05970721341596794
4739,25.0,61.0,0.054200572942136434
4740,25.0,63.0,0.04971163286405643
4741,25.0,65.0,0.04599650432452267
4742,25.0,67.0,0.04287669743463249
4743,25.0,69.0,0.04022050498865308
4744,25.0,71.0,0.03792990261507621
4745,25.0,73.0,0.035931274622407715
4746,25.0,75.0,0.03416881087356278
4747,25.0,77.0,0.0325997794493122
4748,25.0,79.0,0.031191123629543724
4749,25.0,81.0,0.02991699852959581
4750,25.0,83.0,0.028756977693756743
4751,25.0,85.0,0.027694739655199405
4752,25.0,87.0,0.026717100019738965
4753,25.0,89.0,0.025813293522377677
4754,25.0,91.0,0.02497443785285544
4755,25.0,93.0,0.024193130355364953
4756,25.0,95.0,0.023463142395696458
4757,25.0,97.0,0.022779185931112295
4758,25.0,99.0,0.022136733779360422
4759,25.0,101.0,0.021531880077205287
4760,25.0,103.0,0.020961231016181338
4761,25.0,105.0,0.020421818545350655
4762,25.0,107.0,0.019911031621076165
4763,25.0,109.0,0.019426560963012644
4764,25.0,111.0,0.01896635428644964
4765,25.0,113.0,0.018528579725702203
4766,25.0,115.0,0.018111595714436476
4767,25.0,117.0,0.01771392599920454
4768,25.0,119.0,0.01733423877022669
4769,25.0,121.0,0.01697132912678035
4770,25.0,123.0,0.01662410427458793
4771,25.0,125.0,0.016291570993790975
4772,25.0,127.0,0.015972825019262706
4773,27.0,29.0,7.090842043407312
4774,27.0,31.0,3.058269358546684
4775,27.0,33.0,1.7542989954390924
4776,27.0,35.0,1.1240104856025457
4777,27.0,37.0,0.7651768862840409
4778,27.0,39.0,0.5426755536521357
4779,27.0,41.0,0.3972124089628615
4780,27.0,43.0,0.298610882430148
4781,27.0,45.0,0.22998779442552775
4782,27.0,47.0,0.18123914998361768
4783,27.0,49.0,0.1460110425205027
4784,27.0,51.0,0.12015992148197423
4785,27.0,53.0,0.10091089767191491
4786,27.0,55.0,0.08636885702885291
4787,27.0,57.0,0.07522015384445652
4788,27.0,59.0,0.06654343778422545
4789,27.0,61.0,0.059686129565538606
4790,27.0,63.0,0.054181984318183746
4791,27.0,65.0,0.049695172613978184
4792,27.0,67.0,0.04598187760336715
4793,27.0,69.0,0.04286366521166214
4794,27.0,71.0,0.04020887180693257
4795,27.0,73.0,0.03791950729151328
4796,27.0,75.0,0.035921983143578196
4797,27.0,77.0,0.034160510938015046
4798,27.0,79.0,0.0325923762498846
4799,27.0,81.0,0.031184536573941057
4800,27.0,83.0,0.029911158674446124
4801,27.0,85.0,0.028751825724118572
4802,27.0,87.0,0.027690224283452806
4803,27.0,89.0,0.026713176708924657
4804,27.0,91.0,0.02580992346222307
4805,27.0,93.0,0.02497158713404382
4806,27.0,95.0,0.02419076930060171
4807,27.0,97.0,0.023461245015929628
4808,27.0,99.0,0.022777729482703353
4809,27.0,101.0,0.022135698403689324
4810,27.0,103.0,0.021531248508585007
4811,27.0,105.0,0.020960988347393048
4812,27.0,107.0,0.020421952042846574
4813,27.0,109.0,0.019911530584131823
4814,27.0,111.0,0.019427416623001056
4815,27.0,113.0,0.018967559744096568
4816,27.0,115.0,0.01853012992582232
4817,27.0,117.0,0.018113487459490783
4818,27.0,119.0,0.01771615800554583
4819,27.0,121.0,0.017336811775083272
4820,27.0,123.0,0.016974246061374546
4821,27.0,125.0,0.016627370529478647
4822,27.0,127.0,0.016295194806363184
4823,29.0,31.0,7.09055021156429
4824,29.0,33.0,3.0580452299229206
4825,29.0,35.0,1.754125296038877
4826,29.0,37.0,1.1238745661559104
4827,29.0,39.0,0.7650694511115625
4828,29.0,41.0,0.5425897442881682
4829,29.0,43.0,0.39714314305350307
4830,29.0,45.0,0.29855437598329426
4831,29.0,47.0,0.229941215781897
4832,29.0,49.0,0.18120036854179378
4833,29.0,51.0,0.1459784457554887
4834,29.0,53.0,0.12013228129812364
4835,29.0,55.0,0.10088727248285487
4836,29.0,57.0,0.08634851977787386
4837,29.0,59.0,0.07520253891081467
4838,29.0,61.0,0.06652810167797085
4839,29.0,63.0,0.05967272171858197
4840,29.0,65.0,0.05417022529036144
4841,29.0,67.0,0.04968483776205928
4842,29.0,69.0,0.04597278478808859
4843,29.0,71.0,0.04285566549986601
4844,29.0,73.0,0.04020184240334853
4845,29.0,75.0,0.03791334613677128
4846,29.0,77.0,0.03591660476251843
4847,29.0,79.0,0.034155843230294886
4848,29.0,81.0,0.032588357994076056
4849,29.0,83.0,0.031181115474578858
4850,29.0,85.0,0.029908289824478275
4851,29.0,87.0,0.028749470387027826
4852,29.0,89.0,0.027688348922940812
4853,29.0,91.0,0.026711752211652503
4854,29.0,93.0,0.02580892451226828
4855,29.0,95.0,0.024970991707629495
4856,29.0,97.0,0.02419055825712929
4857,29.0,99.0,0.023461401767033367
4858,29.0,101.0,0.0227782397254086
4859,29.0,103.0,0.02213654990714354
4860,29.0,105.0,0.021532430946502222
4861,29.0,107.0,0.020962493170505303
4862,29.0,109.0,0.02042377238744502
4863,29.0,111.0,0.01991366121433105
4864,29.0,113.0,0.01942985390579076
4865,29.0,115.0,0.018970301657698634
4866,29.0,117.0,0.018533176103594624
4867,29.0,119.0,0.018116839274117
4868,29.0,121.0,0.01771981870255177
4869,29.0,123.0,0.017340786672431323
4870,29.0,125.0,0.01697854284321427
4871,29.0,127.0,0.016631999666202636
4872,31.0,33.0,7.090379376793454
4873,31.0,35.0,3.0579128343257054
4874,31.0,37.0,1.754021734690304
4875,31.0,39.0,1.1237927721309604
4876,31.0,41.0,0.7650042044476668
4877,31.0,43.0,0.5425371726979619
4878,31.0,45.0,0.3971003605983976
4879,31.0,47.0,0.29851922101766326
4880,31.0,49.0,0.22991206041588014
4881,31.0,51.0,0.18117597972432903
4882,31.0,53.0,0.14595788369737303
4883,31.0,55.0,0.12011482497036476
4884,31.0,57.0,0.10087236479728089
4885,31.0,59.0,0.0863357271135725
4886,31.0,61.0,0.0751915211255553
4887,31.0,63.0,0.06651858980464179
4888,31.0,65.0,0.0596645013110777
4889,31.0,67.0,0.05416312393536163
4890,31.0,69.0,0.04967871567268499
4891,31.0,71.0,0.04596752768527763
4892,31.0,73.0,0.04285117919808307
4893,31.0,75.0,0.0401980486708801
4894,31.0,77.0,0.037910179513109585
4895,31.0,79.0,0.03591401009756505
4896,31.0,81.0,0.034153773770500585
4897,31.0,83.0,0.03258677388509777
4898,31.0,85.0,0.031179982582870837
4899,31.0,87.0,0.02990757880455427
4900,31.0,89.0,0.02874915593920451
4901,31.0,91.0,0.027688409199852118
4902,31.0,93.0,0.026712168341918575
4903,31.0,95.0,0.025809680217301158
4904,31.0,97.0,0.024972072993309374
4905,31.0,99.0,0.024191953166473497
4906,31.0,101.0,0.023463100183363204
4907,31.0,103.0,0.022780233218161933
4908,31.0,105.0,0.02213883161458743
4909,31.0,107.0,0.021534995491321665
4910,31.0,109.0,0.020965336605705272
4911,31.0,111.0,0.020426892171305396
4912,31.0,113.0,0.019917056214399462
4913,31.0,115.0,0.019433524433222965
4914,31.0,117.0,0.018974249534909463
4915,31.0,119.0,0.01853740477069512
4916,31.0,121.0,0.01812135394408114
4917,31.0,123.0,0.017724626583197095
4918,31.0,125.0,0.017345897285345396
4919,31.0,127.0,0.0169839684741166
4920,33.0,35.0,7.090277708672506
4921,33.0,37.0,3.057833375717104
4922,33.0,39.0,1.7539590638020486
4923,33.0,41.0,1.123742879846491
4924,33.0,43.0,0.7649641136971351
4925,33.0,45.0,0.5425046626246661
4926,33.0,47.0,0.39707376624874635
4927,33.0,49.0,0.298497287521055
4928,33.0,51.0,0.22989383654821027
4929,33.0,53.0,0.181160739997102
4930,33.0,55.0,0.14594507115610666
4931,33.0,57.0,0.12010400906490244
4932,33.0,59.0,0.10086321024952405
4933,33.0,61.0,0.0863279708311593
4934,33.0,63.0,0.07518495501853162
4935,33.0,65.0,0.06651304794550777
4936,33.0,67.0,0.05965985030036774
4937,33.0,69.0,0.05415925564055549
4938,33.0,71.0,0.04967554173022441
4939,33.0,73.0,0.04596497531704499
4940,33.0,75.0,0.042849188011592994
4941,33.0,77.0,0.040196568198655254
4942,33.0,79.0,0.037909167309924205
4943,33.0,81.0,0.03591343026070165
4944,33.0,83.0,0.034153595782404164
4945,33.0,85.0,0.03258697170311792
4946,33.0,87.0,0.031180533919540017
4947,33.0,89.0,0.02990846455580355
4948,33.0,91.0,0.028750359728335076
4949,33.0,93.0,0.027689917012891647
4950,33.0,95.0,0.026713968235882075
4951,33.0,97.0,0.02581176208734525
4952,33.0,99.0,0.024974428388191843
4953,33.0,101.0,0.024194575144383175
4954,33.0,103.0,0.023465983202275234
4955,33.0,105.0,0.022783373056559916
4956,33.0,107.0,0.022142225319797038
4957,33.0,109.0,0.02153864135391951
4958,33.0,111.0,0.020969234159587815
4959,33.0,113.0,0.020431042220116075
4960,33.0,115.0,0.019921460886250075
4961,33.0,117.0,0.01943818726726497
4962,33.0,119.0,0.018979175605873966
4963,33.0,121.0,0.018542600862198055
4964,33.0,123.0,0.018126828790125935
4965,33.0,125.0,0.017730391210168166
4966,33.0,127.0,0.01735196549148071
4967,35.0,37.0,7.090216295101424
4968,35.0,39.0,3.057785039761776
4969,35.0,41.0,1.7539206957830324
4970,35.0,43.0,1.1237121683750013
4971,35.0,45.0,0.76493933296194
4972,35.0,47.0,0.5424845177280836
4973,35.0,49.0,0.3970572804840212
4974,35.0,51.0,0.2984837200039603
4975,35.0,53.0,0.2298826218617439
4976,35.0,55.0,0.18115144383627352
4977,35.0,57.0,0.14593735763024618
4978,35.0,59.0,0.12009761651490197
4979,35.0,61.0,0.10085793330089307
4980,35.0,63.0,0.08632364702627149
4981,35.0,65.0,0.07518145482113214
4982,35.0,67.0,0.06651026723608451
4983,35.0,69.0,0.05965770471715329
4984,35.0,71.0,0.05415767629262805
4985,35.0,73.0,0.04967447193428526
4986,35.0,75.0,0.04596436810082101
4987,35.0,77.0,0.042849004193693585
4988,35.0,79.0,0.0401967749037898
4989,35.0,81.0,0.037909736814487324
4990,35.0,83.0,0.035914339090358835
4991,35.0,85.0,0.034154824003005124
4992,35.0,87.0,0.032588502360876244
4993,35.0,89.0,0.031182352597296528
4994,35.0,91.0,0.029910559020321824
4995,35.0,93.0,0.028752719649683674
4996,35.0,95.0,0.027692533741581985
4997,35.0,97.0,0.026716834626942368
4998,35.0,99.0,0.025814872363212327
4999,35.0,101.0,0.024977778034411237
5000,35.0,103.0,0.024198160833785082
5001,35.0,105.0,0.023469802744668332
5002,35.0,107.0,0.02278742537215114
5003,35.0,109.0,0.0221465104355867
5004,35.0,111.0,0.02154316042331051
5005,35.0,113.0,0.02097398950646807
5006,35.0,115.0,0.02043603740985659
5007,35.0,117.0,0.01992670082767538
5008,35.0,119.0,0.01944367835229663
5009,35.0,121.0,0.018984925898476394
5010,35.0,123.0,0.018548620357454554
5011,35.0,125.0,0.01813312977804618
5012,35.0,127.0,0.017736988783915636
5013,37.0,39.0,7.090178767390894
5014,37.0,41.0,3.0577553722221227
5015,37.0,43.0,1.753897074854046
5016,37.0,45.0,1.1236932388158105
5017,37.0,47.0,0.7649240771325996
5018,37.0,49.0,0.5424721675091653
5019,37.0,51.0,0.3970472528473866
5020,37.0,53.0,0.2984755697560697
5021,37.0,55.0,0.22987600688276777
5022,37.0,57.0,0.18114609943316967
5023,37.0,59.0,0.14593307755351725
5024,37.0,61.0,0.12009423885999225
5025,37.0,63.0,0.10085532999971672
5026,37.0,65.0,0.08632171598482127
5027,37.0,67.0,0.07518011401310412
5028,37.0,69.0,0.06650945024691107
5029,37.0,71.0,0.059657357367081415
5030,37.0,73.0,0.05415775406539049
5031,37.0,75.0,0.0496749380094838
5032,37.0,77.0,0.045965191840574224
5033,37.0,79.0,0.04285015997260894
5034,37.0,81.0,0.04019824119966826
5035,37.0,83.0,0.03791149549809307
5036,37.0,85.0,0.035916374868076986
5037,37.0,87.0,0.03415712397771255
5038,37.0,89.0,0.03259105568492341
5039,37.0,91.0,0.031185150197913857
5040,37.0,93.0,0.029913593382590205
5041,37.0,95.0,0.028755984645864752
5042,37.0,97.0,0.027696024498396296
5043,37.0,99.0,0.02672054742454298
5044,37.0,101.0,0.025818804561301492
5045,37.0,103.0,0.024981928022315907
5046,37.0,105.0,0.02420252800244825
5047,37.0,107.0,0.02347438747950312
5048,37.0,109.0,0.022792229066615426
5049,37.0,111.0,0.022151535526230115
5050,37.0,113.0,0.02154841044800266
5051,37.0,115.0,0.0209794691886701
5052,37.0,117.0,0.020441752773429987
5053,37.0,119.0,0.019932659349473438
5054,37.0,121.0,0.019449889165004654
5055,37.0,123.0,0.018991400065999826
5056,37.0,125.0,0.018555371259949625
5057,37.0,127.0,0.01814017364922829
5058,39.0,41.0,7.090155711932534
5059,39.0,43.0,3.0577371477160122
5060,39.0,45.0,1.7538826051823373
5061,39.0,47.0,1.123681715355302
5062,39.0,49.0,0.7649148891400879
5063,39.0,51.0,0.5424648511491157
5064,39.0,53.0,0.39704145377074906
5065,39.0,55.0,0.29847101555029243
5066,39.0,57.0,0.22987248672873412
5067,39.0,59.0,0.18114344903645535
5068,39.0,61.0,0.1459311679452935
5069,39.0,63.0,0.12009296804443528
5070,39.0,65.0,0.10085461670107213
5071,39.0,67.0,0.08632149494772025
5072,39.0,69.0,0.07518033245545382
5073,39.0,71.0,0.0665100651708409
5074,39.0,73.0,0.05965833351092388
5075,39.0,75.0,0.054159062336374166
5076,39.0,77.0,0.04967655427838792
5077,39.0,79.0,0.04596709601014857
5078,39.0,81.0,0.04285233525407459
5079,39.0,83.0,0.04020067354824379
5080,39.0,85.0,0.03791417317081103
5081,39.0,87.0,0.03591928807631298
5082,39.0,89.0,0.03416026461368151
5083,39.0,91.0,0.03259441710651811
5084,39.0,93.0,0.03118872706012021
5085,39.0,95.0,0.029917381506646204
5086,39.0,97.0,0.028759980919579126
5087,39.0,99.0,0.027700226802793677
5088,39.0,101.0,0.026724954583394085
5089,39.0,103.0,0.025823416311232993
5090,39.0,105.0,0.024986745002160596
5091,39.0,107.0,0.024207551761355757
5092,39.0,109.0,0.02347962050414611
5093,39.0,111.0,0.022797674828652796
5094,39.0,113.0,0.02215719855210456
5095,39.0,115.0,0.02155429641429197
5096,39.0,117.0,0.020985585047880156
5097,39.0,119.0,0.020448106918001217
5098,39.0,121.0,0.01993926182732783
5099,39.0,123.0,0.01945675197050628
5100,39.0,125.0,0.018998537546142866
5101,39.0,127.0,0.01856280068165064
5102,41.0,43.0,7.0901416254494265
5103,41.0,45.0,3.0577261037426027
5104,41.0,47.0,1.7538739537315096
5105,41.0,49.0,1.1236749652196636
5106,41.0,51.0,0.7649096670846399
5107,41.0,53.0,0.542460871926559
5108,41.0,55.0,0.3970384980283945
5109,41.0,57.0,0.29846891350407123
5110,41.0,59.0,0.2298711060615719
5111,41.0,61.0,0.1811426858985692
5112,41.0,63.0,0.14593094023806388
5113,41.0,65.0,0.12009321038996114
5114,41.0,67.0,0.10085527665962137
5115,41.0,69.0,0.08632253016179744
5116,41.0,71.0,0.07518170848415996
5117,41.0,73.0,0.06651175384026942
5118,41.0,75.0,0.05966031165178784
5119,41.0,77.0,0.05416131081340883
5120,41.0,79.0,0.049679057240602995
5121,41.0,81.0,0.045969840309092305
5122,41.0,83.0,0.042855309990641945
5123,41.0,85.0,0.040203869718476365
5124,41.0,87.0,0.037917583388512824
5125,41.0,89.0,0.0359229063558161
5126,41.0,91.0,0.03416408620023276
5127,41.0,93.0,0.03259843834488147
5128,41.0,95.0,0.03119294529437327
5129,41.0,97.0,0.029921795005984367
5130,41.0,99.0,0.028764588826382168
5131,41.0,101.0,0.027705029100367533
5132,41.0,103.0,0.02672995208176103
5133,41.0,105.0,0.025828610650178246
5134,41.0,107.0,0.024992138671505928
5135,41.0,109.0,0.02421314813917519
