,A,B,M,V/I
4484,17.0,19.0,117.0,-0.0003270669203808904
4485,17.0,19.0,119.0,-0.00031391593827420974
4486,17.0,19.0,121.0,-0.00030158286262364775
4487,17.0,19.0,123.0,-0.00029000027124594097
4488,17.0,19.0,125.0,-0.0002791078072639057
4489,17.0,19.0,127.0,-0.0002688513090536495
4490,19.0,21.0,23.0,-4.0311509832306935
4491,19.0,21.0,25.0,-1.3028992202390017
4492,19.0,21.0,27.0,-0.6294745051899726
4493,19.0,21.0,29.0,-0.3582091196200161
4494,19.0,21.0,31.0,-0.22201732399808005
4495,19.0,21.0,33.0,-0.1450838984227567
4496,19.0,21.0,35.0,-0.09830094496201497
4497,19.0,21.0,37.0,-0.06838201286789714
4498,19.0,21.0,39.0,-0.04855294363886359
4499,19.0,21.0,41.0,-0.035067302127495814
4500,19.0,21.0,43.0,-0.02571739774794979
4501,19.0,21.0,45.0,-0.01913652176924409
4502,19.0,21.0,47.0,-0.014446335638266375
4503,19.0,21.0,49.0,-0.011066432722264333
4504,19.0,21.0,51.0,-0.00860530609862048
4505,19.0,21.0,53.0,-0.006794773220186644
4506,19.0,21.0,55.0,-0.0054489413173014895
4507,19.0,21.0,57.0,-0.00443772828421303
4508,19.0,21.0,59.0,-0.0036693746674765562
4509,19.0,21.0,61.0,-0.003078691149017536
4510,19.0,21.0,63.0,-0.0026190561477043434
4511,19.0,21.0,65.0,-0.0022569114961754275
4512,19.0,21.0,67.0,-0.001967945696713158
4513,19.0,21.0,69.0,-0.001734429532373051
4514,19.0,21.0,71.0,-0.0015433452236762873
4515,19.0,21.0,73.0,-0.001385065810689666
4516,19.0,21.0,75.0,-0.0012524182784836163
4517,19.0,21.0,77.0,-0.0011400156996737819
4518,19.0,21.0,79.0,-0.0010437788616752784
4519,19.0,21.0,81.0,-0.0009605919590453191
4520,19.0,21.0,83.0,-0.0008880535540898953
4521,19.0,21.0,85.0,-0.0008242955285840924
4522,19.0,21.0,87.0,-0.0007678507697173702
4523,19.0,21.0,89.0,-0.0007175559409517661
4524,19.0,21.0,91.0,-0.0006724796247896125
4525,19.0,21.0,93.0,-0.0006318688981663476
4526,19.0,21.0,95.0,-0.000595109362992452
4527,19.0,21.0,97.0,-0.0005616950470557526
4528,19.0,21.0,99.0,-0.000531205582812326
4529,19.0,21.0,101.0,-0.000503288781260311
4530,19.0,21.0,103.0,-0.0004776472275178391
4531,19.0,21.0,105.0,-0.00045402789180230135
4532,19.0,21.0,107.0,-0.0004322140150352649
4533,19.0,21.0,109.0,-0.00041201872112767157
4534,19.0,21.0,111.0,-0.0003932799486058222
4535,19.0,21.0,113.0,-0.0003758563971924811
4536,19.0,21.0,115.0,-0.00035962426067153927
4537,19.0,21.0,117.0,-0.0003444745733046338
4538,19.0,21.0,119.0,-0.00033031103861626623
4539,19.0,21.0,121.0,-0.0003170482404321294
4540,19.0,21.0,123.0,-0.00030461015951049886
4541,19.0,21.0,125.0,-0.0002929289369875965
4542,19.0,21.0,127.0,-0.00028194383916693364
4543,21.0,23.0,25.0,-4.031712474472482
4544,21.0,23.0,27.0,-1.3033168631910557
4545,21.0,23.0,29.0,-0.6297875033433122
4546,21.0,23.0,31.0,-0.35844569587670505
4547,21.0,23.0,33.0,-0.22219782212011063
4548,21.0,23.0,35.0,-0.14522302142311566
4549,21.0,23.0,37.0,-0.09840935600857653
4550,21.0,23.0,39.0,-0.06846747639664758
4551,21.0,23.0,41.0,-0.04862113846588645
4552,21.0,23.0,43.0,-0.03512240161317737
4553,21.0,23.0,45.0,-0.025762484683478845
4554,21.0,23.0,47.0,-0.019173885893671236
4555,21.0,23.0,49.0,-0.014477687648343826
4556,21.0,23.0,51.0,-0.011093058720853727
4557,21.0,23.0,53.0,-0.0086281794425761
4558,21.0,23.0,55.0,-0.006814635808245741
4559,21.0,23.0,57.0,-0.005466362887676844
4560,21.0,23.0,59.0,-0.0044531498381724655
4561,21.0,23.0,61.0,-0.003683140396720186
4562,21.0,23.0,63.0,-0.0030910720095304878
4563,21.0,23.0,65.0,-0.0026302673428304363
4564,21.0,23.0,67.0,-0.002267125503024256
4565,21.0,23.0,69.0,-0.001977302019645903
4566,21.0,23.0,71.0,-0.001743042043744425
4567,21.0,23.0,73.0,-0.0015513077188795826
4568,21.0,23.0,75.0,-0.0013924562360997442
4569,21.0,23.0,77.0,-0.0012593019688233072
4570,21.0,23.0,79.0,-0.0011464478726116098
4571,21.0,23.0,81.0,-0.0010498065527923851
4572,21.0,23.0,83.0,-0.0009662555330254459
4573,21.0,23.0,85.0,-0.0008933878933061884
4574,21.0,23.0,87.0,-0.0008293309747395838
4575,21.0,23.0,89.0,-0.0007726138753587422
4576,21.0,23.0,91.0,-0.0007220700737223043
4577,21.0,23.0,93.0,-0.0006767654569143425
4578,21.0,23.0,95.0,-0.0006359448059229181
4579,21.0,23.0,97.0,-0.0005989917551245567
4580,21.0,23.0,99.0,-0.0005653986367270616
4581,21.0,23.0,101.0,-0.0005347436144076574
4582,21.0,23.0,103.0,-0.0005066732208456118
4583,21.0,23.0,105.0,-0.0004808889238704303
4584,21.0,23.0,107.0,-0.00045713671347052953
4585,21.0,23.0,109.0,-0.00043519896777188816
4586,21.0,23.0,111.0,-0.0004148880491834407
4587,21.0,23.0,113.0,-0.00039604122270900377
4588,21.0,23.0,115.0,-0.00037851659153528144
4589,21.0,23.0,117.0,-0.0003621898208500812
4590,21.0,23.0,119.0,-0.0003469514769129309
4591,21.0,23.0,121.0,-0.0003327048501069463
4592,21.0,23.0,123.0,-0.00031936416199233875
4593,21.0,23.0,125.0,-0.0003068530800679238
4594,21.0,23.0,127.0,-0.00029510348154056926
4595,23.0,25.0,27.0,-4.032018384271737
4596,23.0,25.0,29.0,-1.303546486592484
4597,23.0,25.0,31.0,-0.629961328851051
4598,23.0,25.0,33.0,-0.3585785163283213
4599,23.0,25.0,35.0,-0.22230034542538135
4600,23.0,25.0,37.0,-0.14530302494050013
4601,23.0,25.0,39.0,-0.09847251093466047
4602,23.0,25.0,41.0,-0.06851793623399716
4603,23.0,25.0,43.0,-0.04866195960407571
4604,23.0,25.0,45.0,-0.03515584457256132
4605,23.0,25.0,47.0,-0.025790230465687694
4606,23.0,25.0,49.0,-0.01919719183147575
4607,23.0,25.0,51.0,-0.014497500035554972
4608,23.0,25.0,53.0,-0.011110094483275643
4609,23.0,25.0,55.0,-0.00864298556835201
4610,23.0,25.0,57.0,-0.006827632752469545
4611,23.0,25.0,59.0,-0.005477876393522117
4612,23.0,25.0,61.0,-0.00446343435867997
4613,23.0,25.0,63.0,-0.0036923964061433695
4614,23.0,25.0,65.0,-0.0030994588544011534
4615,23.0,25.0,67.0,-0.002637912825935354
4616,23.0,25.0,69.0,-0.002274133065652849
4617,23.0,25.0,71.0,-0.0019837561516316757
4618,23.0,25.0,73.0,-0.0017490123806919652
4619,23.0,25.0,75.0,-0.0015568521628937584
4620,23.0,25.0,77.0,-0.0013976233470471382
4621,23.0,25.0,79.0,-0.001264132808195477
4622,23.0,25.0,81.0,-0.0011509774346601456
4623,23.0,25.0,83.0,-0.0010540648829158589
4624,23.0,25.0,85.0,-0.0009702686079231665
4625,23.0,25.0,87.0,-0.0008971783186607456
4626,23.0,25.0,89.0,-0.0008329185423353903
4627,23.0,25.0,91.0,-0.0007760160112732332
4628,23.0,25.0,93.0,-0.0007253022015864044
4629,23.0,25.0,95.0,-0.0006798412945346576
4630,23.0,25.0,97.0,-0.0006388766092833321
4631,23.0,25.0,99.0,-0.0006017905205688429
4632,23.0,25.0,101.0,-0.0005680742696950354
4633,23.0,25.0,103.0,-0.0005373050712550141
4634,23.0,25.0,105.0,-0.0005091286288748942
4635,23.0,25.0,107.0,-0.0004832456836284353
4636,23.0,25.0,109.0,-0.00045940158654519947
4637,23.0,25.0,111.0,-0.0004373781526903174
4638,23.0,25.0,113.0,-0.0004169872475283734
4639,23.0,25.0,115.0,-0.00039806569720468934
4640,23.0,25.0,117.0,-0.00038047121759022737
4641,23.0,25.0,119.0,-0.0003640791328901258
4642,23.0,25.0,121.0,-0.0003487797108330179
4643,23.0,25.0,123.0,-0.00033447598339124765
4644,23.0,25.0,125.0,-0.0003210819535122318
4645,23.0,25.0,127.0,-0.00030852111170370095
4646,25.0,27.0,29.0,-4.032186834275252
4647,25.0,27.0,31.0,-1.3036741919785846
4648,25.0,27.0,33.0,-0.6300590488900264
4649,25.0,27.0,35.0,-0.3586540509686559
4650,25.0,27.0,37.0,-0.22235936809159618
4651,25.0,27.0,39.0,-0.1453496783547764
4652,25.0,27.0,41.0,-0.09850983315810002
4653,25.0,27.0,43.0,-0.06854816565614619
4654,25.0,27.0,45.0,-0.04868675373181208
4655,25.0,27.0,47.0,-0.03517643739401058
4656,25.0,27.0,49.0,-0.025807545967904785
4657,25.0,27.0,51.0,-0.01921192614740054
4658,25.0,27.0,53.0,-0.014510181086796567
4659,25.0,27.0,55.0,-0.011121125433510445
4660,25.0,27.0,57.0,-0.008652676595732156
4661,25.0,27.0,59.0,-0.006836224368257503
4662,25.0,27.0,61.0,-0.005485556623402173
4663,25.0,27.0,63.0,-0.0044703514541273165
4664,25.0,27.0,65.0,-0.0036986682894555103
4665,25.0,27.0,67.0,-0.003105180168734664
4666,25.0,27.0,69.0,-0.002643160223009061
4667,25.0,27.0,71.0,-0.002278969191856363
4668,25.0,27.0,73.0,-0.001988232669105562
4669,25.0,27.0,75.0,-0.001753172270015417
4670,25.0,27.0,77.0,-0.0015607314887028448
4671,25.0,27.0,79.0,-0.0014012526203408746
4672,25.0,27.0,81.0,-0.0012675380443452483
4673,25.0,27.0,83.0,-0.0011541809806893816
4674,25.0,27.0,85.0,-0.0010570860689191677
4675,25.0,27.0,87.0,-0.0009731242637138413
4676,25.0,27.0,89.0,-0.0008998831865469799
4677,25.0,27.0,91.0,-0.0008354856093676297
4678,25.0,27.0,93.0,-0.0007784567786788682
4679,25.0,27.0,95.0,-0.0007276269049052535
4680,25.0,27.0,97.0,-0.0006820590848173325
4681,25.0,27.0,99.0,-0.0006409957033429309
4682,25.0,27.0,101.0,-0.0006038183264840367
4683,25.0,27.0,103.0,-0.000570017492403669
4684,25.0,27.0,105.0,-0.0005391698020423934
4685,25.0,27.0,107.0,-0.0005109204217704083
4686,25.0,27.0,109.0,-0.0004849696211191787
4687,25.0,27.0,111.0,-0.0004610623365514169
4688,25.0,27.0,113.0,-0.00043898001839436443
4689,25.0,27.0,115.0,-0.0004185342113858445
4690,25.0,27.0,117.0,-0.0003995614602862428
4691,25.0,27.0,119.0,-0.00038191923531914057
4692,25.0,27.0,121.0,-0.00036548264830292207
4693,25.0,27.0,123.0,-0.00035014178678661675
4694,25.0,27.0,125.0,-0.0003357995356876725
4695,25.0,27.0,127.0,-0.000322369787100478
4696,27.0,29.0,31.0,-4.032280853017606
4697,27.0,29.0,33.0,-1.3037462344838282
4698,27.0,29.0,35.0,-0.6301148104363312
4699,27.0,29.0,37.0,-0.3586976798718695
4700,27.0,29.0,39.0,-0.22239389745942684
4701,27.0,29.0,41.0,-0.14537733532530672
4702,27.0,29.0,43.0,-0.09853226062335507
4703,27.0,29.0,45.0,-0.06856658155776651
4704,27.0,29.0,47.0,-0.04870206579827932
4705,27.0,29.0,49.0,-0.03518932602129107
4706,27.0,29.0,51.0,-0.025818524273514484
4707,27.0,29.0,53.0,-0.019221383626208732
4708,27.0,29.0,55.0,-0.014518415454001954
4709,27.0,29.0,57.0,-0.011128365933417345
4710,27.0,29.0,59.0,-0.008659101126589228
4711,27.0,29.0,61.0,-0.006841972112432246
4712,27.0,29.0,63.0,-0.005490737400398224
4713,27.0,29.0,65.0,-0.004475052676383255
4714,27.0,29.0,67.0,-0.003702960158692127
4715,27.0,29.0,69.0,-0.0031091195764264487
4716,27.0,29.0,71.0,-0.0026467936929334412
4717,27.0,29.0,73.0,-0.002282335111835253
4718,27.0,29.0,75.0,-0.001991362993193087
4719,27.0,29.0,77.0,-0.0017560938245033825
4720,27.0,29.0,79.0,-0.0015634669804102871
4721,27.0,29.0,81.0,-0.0014038214201349992
4722,27.0,29.0,83.0,-0.0012699568001327335
4723,27.0,29.0,85.0,-0.0011564641003597026
4724,27.0,29.0,87.0,-0.0010592461035750199
4725,27.0,29.0,89.0,-0.0009751722140161553
4726,27.0,29.0,91.0,-0.0009018287494294321
4727,27.0,29.0,93.0,-0.0008373373782244592
4728,27.0,29.0,95.0,-0.0007802224070277836
4729,27.0,29.0,97.0,-0.0007293132411996632
4730,27.0,29.0,99.0,-0.0006836722843300141
4731,27.0,29.0,101.0,-0.0006425413217192762
4732,27.0,29.0,103.0,-0.0006053013985585325
4733,27.0,29.0,105.0,-0.0005714425991091739
4734,27.0,29.0,107.0,-0.0005405411276587294
4735,27.0,29.0,109.0,-0.0005122418033131973
4736,27.0,29.0,111.0,-0.0004862445913299922
4737,27.0,29.0,113.0,-0.00046229416169419127
4738,27.0,29.0,115.0,-0.00044017173187631264
4739,27.0,29.0,117.0,-0.0004196886441038411
4740,27.0,29.0,119.0,-0.00040068126857116873
4741,27.0,29.0,121.0,-0.00038300692746849607
4742,27.0,29.0,123.0,-0.00036654061105677663
4743,27.0,29.0,125.0,-0.0003511723137356211
4744,27.0,29.0,127.0,-0.0003368048598394527
4745,29.0,31.0,33.0,-4.032334146870533
4746,29.0,31.0,35.0,-1.3037875382868285
4747,29.0,31.0,37.0,-0.6301471685343936
4748,29.0,31.0,39.0,-0.35872332101939786
4749,29.0,31.0,41.0,-0.22241446015949862
4750,29.0,31.0,43.0,-0.1453940296444588
4751,29.0,31.0,45.0,-0.09854598461510333
4752,29.0,31.0,47.0,-0.06857800523576627
4753,29.0,31.0,49.0,-0.04871169187408636
4754,29.0,31.0,51.0,-0.03519753396884032
4755,29.0,31.0,53.0,-0.025825602399249387
4756,29.0,31.0,55.0,-0.01922755248750989
4757,29.0,31.0,57.0,-0.014523845019407025
4758,29.0,31.0,59.0,-0.011133188202757827
4759,29.0,31.0,61.0,-0.008663419447584447
4760,29.0,31.0,63.0,-0.006845868086059817
4761,29.0,31.0,65.0,-0.005494276020716261
4762,29.0,31.0,67.0,-0.00447828617330235
4763,29.0,31.0,69.0,-0.0037059308845963992
4764,29.0,31.0,71.0,-0.0031118621854116166
4765,29.0,31.0,73.0,-0.0026493367947345373
4766,29.0,31.0,75.0,-0.0022847025341088192
4767,29.0,31.0,77.0,-0.0019935747505911566
4768,29.0,31.0,79.0,-0.001758166867270164
4769,29.0,31.0,81.0,-0.0015654157764245294
4770,29.0,31.0,83.0,-0.0014056584105189146
4771,29.0,31.0,85.0,-0.001271692758392562
4772,29.0,31.0,87.0,-0.0011581084175264454
4773,29.0,31.0,89.0,-0.0010608070162636991
4774,29.0,31.0,91.0,-0.0009766569881996152
4775,29.0,31.0,93.0,-0.0009032438296502944
4776,29.0,31.0,95.0,-0.0008386885096716631
4777,29.0,31.0,97.0,-0.0007815147361800827
4778,29.0,31.0,99.0,-0.0007305513994401297
4779,29.0,31.0,101.0,-0.0006848604579546037
4780,29.0,31.0,103.0,-0.0006436833110183941
4781,29.0,31.0,105.0,-0.0006064006680852087
4782,29.0,31.0,107.0,-0.0005725023208163621
4783,29.0,31.0,109.0,-0.0005415642182602515
4784,29.0,31.0,111.0,-0.0005132309569743469
4785,29.0,31.0,113.0,-0.00048720230860870364
4786,29.0,31.0,115.0,-0.0004632227755243315
4787,29.0,31.0,117.0,-0.00044107343131483817
4788,29.0,31.0,119.0,-0.0004205654965781201
4789,29.0,31.0,121.0,-0.0004015352415293709
4790,29.0,31.0,123.0,-0.00038383991076577223
4791,29.0,31.0,125.0,-0.00036735444213112714
4792,29.0,31.0,127.0,-0.00035196880791396254
4793,31.0,33.0,35.0,-4.032364874346801
4794,31.0,33.0,37.0,-1.3038116410268001
4795,31.0,33.0,39.0,-0.6301662916710882
4796,31.0,33.0,41.0,-0.3587386753988242
4797,31.0,33.0,43.0,-0.22242694099917326
4798,31.0,33.0,45.0,-0.14540430202626853
4799,31.0,33.0,47.0,-0.09855454523108309
4800,31.0,33.0,49.0,-0.06858522710517484
4801,31.0,33.0,51.0,-0.048717856823881245
4802,31.0,33.0,53.0,-0.03520285629972897
4803,31.0,33.0,55.0,-0.02583024618574191
4804,31.0,33.0,57.0,-0.019231644267621556
4805,31.0,33.0,59.0,-0.01452748313595155
4806,31.0,33.0,61.0,-0.011136449705603998
4807,31.0,33.0,63.0,-0.008666365213889832
4808,31.0,33.0,65.0,-0.006848546634430075
4809,31.0,33.0,67.0,-0.005496726365006109
4810,31.0,33.0,69.0,-0.004480539967870498
4811,31.0,33.0,71.0,-0.003708014044946785
4812,31.0,33.0,73.0,-0.0031137961189619257
4813,31.0,33.0,75.0,-0.002651139340712892
4814,31.0,33.0,77.0,-0.002286388685545669
4815,31.0,33.0,79.0,-0.0019951572123591554
4816,31.0,33.0,81.0,-0.0017596564902010656
4817,31.0,33.0,83.0,-0.0015668218973063919
4818,31.0,33.0,85.0,-0.0014069891202470805
4819,31.0,33.0,87.0,-0.0012729551149857458
4820,31.0,33.0,89.0,-0.0011593086165990404
4821,31.0,33.0,91.0,-0.0010619505284829578
4822,31.0,33.0,93.0,-0.0009777486709730727
4823,31.0,33.0,95.0,-0.0009042880185809177
4824,31.0,33.0,97.0,-0.0008396890940358774
4825,31.0,33.0,99.0,-0.0007824752217183463
4826,31.0,33.0,101.0,-0.0007314749610199713
4827,31.0,33.0,103.0,-0.0006857499841133007
4828,31.0,33.0,105.0,-0.0006445414419724849
4829,31.0,33.0,107.0,-0.0006072298284753724
4830,31.0,33.0,109.0,-0.0005733047482142373
4831,31.0,33.0,111.0,-0.0005423419882824194
4832,31.0,33.0,113.0,-0.0005139860057166122
4833,31.0,33.0,115.0,-0.0004879364530271102
4834,31.0,33.0,117.0,-0.00046393773235550717
4835,31.0,33.0,119.0,-0.00044177083517884727
4836,31.0,33.0,121.0,-0.00042124691811691595
4837,31.0,33.0,123.0,-0.00040220220692883946
4838,31.0,33.0,125.0,-0.0003844939248227701
4839,31.0,33.0,127.0,-0.000367997017364112
4840,33.0,35.0,37.0,-4.03238291938432
4841,33.0,35.0,39.0,-1.3038259759597275
4842,33.0,35.0,41.0,-0.6301778159365414
4843,33.0,35.0,43.0,-0.3587480546778662
4844,33.0,35.0,45.0,-0.22243467033727393
4845,33.0,35.0,47.0,-0.14541075147933724
4846,33.0,35.0,49.0,-0.09855999296296625
4847,33.0,35.0,51.0,-0.06858988345575001
4848,33.0,35.0,53.0,-0.04872188186464191
4849,33.0,35.0,55.0,-0.03520637268016685
4850,33.0,35.0,57.0,-0.025833348565343736
4851,33.0,35.0,59.0,-0.019234406265377924
4852,33.0,35.0,61.0,-0.014529962469733773
4853,33.0,35.0,63.0,-0.01113869200773987
4854,33.0,35.0,65.0,-0.008668406875624368
4855,33.0,35.0,67.0,-0.006850416935716773
4856,33.0,35.0,69.0,-0.0054984490765978
4857,33.0,35.0,71.0,-0.004482134562403636
4858,33.0,35.0,73.0,-0.0037094966172402655
4859,33.0,35.0,75.0,-0.003115180089228016
4860,33.0,35.0,77.0,-0.002652435995038331
4861,33.0,35.0,79.0,-0.0022876075938655926
4862,33.0,35.0,81.0,-0.0019963065537856733
4863,33.0,35.0,83.0,-0.0017607433079546708
4864,33.0,35.0,85.0,-0.0015678522998872069
4865,33.0,35.0,87.0,-0.001407968441336227
4866,33.0,35.0,89.0,-0.0012738880414929765
4867,33.0,35.0,91.0,-0.001160199291986748
4868,33.0,35.0,93.0,-0.001062802636792027
4869,33.0,35.0,95.0,-0.0009785655056999097
4870,33.0,35.0,97.0,-0.0009050725395971168
4871,33.0,35.0,99.0,-0.0008404439750204842
4872,33.0,35.0,101.0,-0.0007832028900280619
4873,33.0,35.0,103.0,-0.0007321776315098484
4874,33.0,35.0,105.0,-0.0006864296881084163
4875,33.0,35.0,107.0,-0.0006452000523541022
4876,33.0,35.0,109.0,-0.0006078690816671908
4877,33.0,35.0,111.0,-0.0005739262637226954
4878,33.0,35.0,113.0,-0.0005429472863519962
4879,33.0,35.0,115.0,-0.000514576523606515
4880,33.0,35.0,117.0,-0.000488513560410412
4881,33.0,35.0,119.0,-0.00046450274642266184
4882,33.0,35.0,121.0,-0.00044232503627833833
4883,33.0,35.0,123.0,-0.00042179156732861933
4884,33.0,35.0,125.0,-0.00040273856787801515
4885,33.0,35.0,127.0,-0.0003850232924349252
4886,35.0,37.0,39.0,-4.032393727629118
4887,35.0,37.0,41.0,-1.3038346764390902
4888,35.0,37.0,43.0,-0.6301849064790446
4889,35.0,37.0,45.0,-0.35875390585387046
4890,35.0,37.0,47.0,-0.22243955940451599
4891,35.0,37.0,49.0,-0.14541488702514405
4892,35.0,37.0,51.0,-0.09856353284342634
4893,35.0,37.0,53.0,-0.0685929478943258
4894,35.0,37.0,55.0,-0.04872456304649425
4895,35.0,37.0,57.0,-0.03520874180292349
4896,35.0,37.0,59.0,-0.02583546103861528
4897,35.0,37.0,61.0,-0.01923630555909918
4898,35.0,37.0,63.0,-0.014531682973445231
4899,35.0,37.0,65.0,-0.01114026116368913
4900,35.0,37.0,67.0,-0.00866984677701961
4901,35.0,37.0,69.0,-0.006851745529757786
4902,35.0,37.0,71.0,-0.005499681074453366
4903,35.0,37.0,73.0,-0.004483282131105229
4904,35.0,37.0,75.0,-0.0037105699086627877
4905,35.0,37.0,77.0,-0.0031161876468806388
4906,35.0,37.0,79.0,-0.002653385068819139
4907,35.0,37.0,81.0,-0.0022885043851809325
4908,35.0,37.0,83.0,-0.001997156407734235
4909,35.0,37.0,85.0,-0.001761550865071862
4910,35.0,37.0,87.0,-0.0015686216168363035
4911,35.0,37.0,89.0,-0.0014087030876268822
4912,35.0,37.0,91.0,-0.0012745911775920334
4913,35.0,37.0,93.0,-0.0011608737329065304
4914,35.0,37.0,95.0,-0.0010634509042827672
4915,35.0,37.0,97.0,-0.0009791898714539282
4916,35.0,37.0,99.0,-0.000905675061330654
4917,35.0,37.0,101.0,-0.0008410265268902553
4918,35.0,37.0,103.0,-0.0007837671885308241
4919,35.0,37.0,105.0,-0.000732725257779919
4920,35.0,37.0,107.0,-0.0006869621073519808
4921,35.0,37.0,109.0,-0.0006457186310287258
4922,35.0,37.0,111.0,-0.0006083751029196047
4923,35.0,37.0,113.0,-0.000574420941534589
4924,35.0,37.0,115.0,-0.0005434317788135107
4925,35.0,37.0,117.0,-0.0005150519457546056
4926,35.0,37.0,119.0,-0.0004889809971768098
4927,35.0,37.0,121.0,-0.00046496326652826006
4928,35.0,37.0,123.0,-0.00044277970854527185
4929,35.0,37.0,125.0,-0.0004222414819034445
4930,35.0,37.0,127.0,-0.00040318486531265574
4931,37.0,39.0,41.0,-4.032400339710411
4932,37.0,39.0,43.0,-1.3038400728619663
4933,37.0,39.0,45.0,-0.6301893663665268
4934,37.0,39.0,47.0,-0.35875763822270246
4935,37.0,39.0,49.0,-0.2224427216309226
4936,37.0,39.0,51.0,-0.14541759830172907
4937,37.0,39.0,53.0,-0.09856588401467936
4938,37.0,39.0,55.0,-0.06859500866752466
4939,37.0,39.0,57.0,-0.048726387295564444
4940,37.0,39.0,59.0,-0.035210371482938096
4941,37.0,39.0,61.0,-0.02583692908530126
4942,37.0,39.0,63.0,-0.019237638044718564
4943,37.0,39.0,65.0,-0.014532900716250852
4944,37.0,39.0,67.0,-0.011141380934616127
4945,37.0,39.0,69.0,-0.008670882208542743
4946,37.0,39.0,71.0,-0.006852707803759489
4947,37.0,39.0,73.0,-0.005500579445533393
4948,37.0,39.0,75.0,-0.004484124326890368
4949,37.0,39.0,77.0,-0.003711362437813698
4950,37.0,39.0,79.0,-0.003116936037539632
4951,37.0,39.0,81.0,-0.0026540940544063363
4952,37.0,39.0,83.0,-0.0022891780501507197
4953,37.0,39.0,85.0,-0.0019977983027340412
4954,37.0,39.0,87.0,-0.00176216409860043
4955,37.0,39.0,89.0,-0.0015692089287581007
4956,37.0,39.0,91.0,-0.0014092669086042502
4957,37.0,39.0,93.0,-0.0012751336775300055
4958,37.0,39.0,95.0,-0.0011613968607814516
4959,37.0,39.0,97.0,-0.0010639564211828295
4960,37.0,39.0,99.0,-0.0009796793782506953
4961,37.0,39.0,101.0,-0.000906150022092593
4962,37.0,39.0,103.0,-0.000841488288917086
4963,37.0,39.0,105.0,-0.0007842169997123449
4964,37.0,39.0,107.0,-0.0007331642818526364
4965,37.0,39.0,109.0,-0.0006873914375306843
4966,37.0,39.0,111.0,-0.0006461393024226811
4967,37.0,39.0,113.0,-0.0006087881041018997
4968,37.0,39.0,115.0,-0.0005748272256218684
4969,37.0,39.0,117.0,-0.0005438322744501685
4970,37.0,39.0,119.0,-0.0005154475685277791
4971,37.0,39.0,121.0,-0.0004893726623231773
4972,37.0,39.0,123.0,-0.0004653519045064551
4973,37.0,39.0,125.0,-0.000443166286193241
4974,37.0,39.0,127.0,-0.00042262703242234786
4975,39.0,41.0,43.0,-4.032404477733414
4976,39.0,41.0,45.0,-1.3038434985602654
4977,39.0,41.0,47.0,-0.6301922383762075
4978,39.0,41.0,49.0,-0.3587600760795757
4979,39.0,41.0,51.0,-0.22244481593552423
4980,39.0,41.0,53.0,-0.14541941815580994
4981,39.0,41.0,55.0,-0.0985674824781021
4982,39.0,41.0,57.0,-0.06859642677533712
4983,39.0,41.0,59.0,-0.048727657025116555
4984,39.0,41.0,61.0,-0.03521151795327568
4985,39.0,41.0,63.0,-0.0258379721936286
4986,39.0,41.0,65.0,-0.019238593688889014
4987,39.0,41.0,67.0,-0.014533781711901117
4988,39.0,41.0,69.0,-0.011142197706343629
4989,39.0,41.0,71.0,-0.008671643313319058
4990,39.0,41.0,73.0,-0.006853420329345536
4991,39.0,41.0,75.0,-0.005501249315413674
4992,39.0,41.0,77.0,-0.004484756535020909
4993,39.0,41.0,79.0,-0.003711961230454426
4994,39.0,41.0,81.0,-0.003117505055017712
4995,39.0,41.0,83.0,-0.0026546364423981547
4996,39.0,41.0,85.0,-0.0022896965476653375
4997,39.0,41.0,87.0,-0.0019982953121998465
4998,39.0,41.0,89.0,-0.0017626417421345922
4999,39.0,41.0,91.0,-0.0015696690937146499
5000,39.0,41.0,93.0,-0.0014097112847612607
5001,39.0,41.0,95.0,-0.0012755637877270645
5002,39.0,41.0,97.0,-0.0011618140864052412
5003,39.0,41.0,99.0,-0.0010643620235884915
5004,39.0,41.0,101.0,-0.0009800745169734476
5005,39.0,41.0,103.0,-0.0009065357705280372
5006,39.0,41.0,105.0,-0.0008418656480176506
5007,39.0,41.0,107.0,-0.0007845869101501708
5008,39.0,41.0,109.0,-0.0007335276350290791
5009,39.0,41.0,111.0,-0.0006877490857661803
5010,39.0,41.0,113.0,-0.0006464920686358733
5011,39.0,41.0,115.0,-0.0006091367912911504
5012,39.0,41.0,117.0,-0.0005751726265155743
5013,39.0,41.0,119.0,-0.0005441751818488216
5014,39.0,41.0,121.0,-0.0005157887872407896
5015,39.0,41.0,123.0,-0.0004897130244038532
5016,39.0,41.0,125.0,-0.0004656922907738843
5017,39.0,41.0,127.0,-0.0004435076576322812
5018,41.0,43.0,45.0,-4.032407131735711
5019,41.0,43.0,47.0,-1.3038457282156741
5020,41.0,43.0,49.0,-0.630194135140163
5021,41.0,43.0,51.0,-0.3587617093189498
5022,41.0,43.0,53.0,-0.222446238593356
5023,41.0,43.0,55.0,-0.14542067091158617
5024,41.0,43.0,57.0,-0.09856859681275881
5025,41.0,43.0,59.0,-0.06859742723683959
5026,41.0,43.0,61.0,-0.04872856290901609
5027,41.0,43.0,63.0,-0.0352123445539573
5028,41.0,43.0,65.0,-0.025838731739620327
5029,41.0,43.0,67.0,-0.019239296044965562
5030,41.0,43.0,69.0,-0.014534434908509045
5031,41.0,43.0,71.0,-0.011142808340743063
