,A,M,N,V/I
2104,-61.0,57.0,59.0,0.0002299182564295902
2105,-61.0,59.0,61.0,0.00022226102336924368
2106,-61.0,61.0,63.0,0.00021498181983797826
2107,-61.0,63.0,65.0,0.0002080560202282894
2108,-59.0,-57.0,-55.0,4.032413062852795
2109,-59.0,-55.0,-53.0,1.3038508230200534
2110,-59.0,-53.0,-51.0,0.6301985311558063
2111,-59.0,-51.0,-49.0,0.3587655128797397
2112,-59.0,-49.0,-47.0,0.2224495326505237
2113,-59.0,-47.0,-45.0,0.14542352091365973
2114,-59.0,-45.0,-43.0,0.09857105521116166
2115,-59.0,-43.0,-41.0,0.0685995370382074
2116,-59.0,-41.0,-39.0,0.04873036060816546
2117,-59.0,-39.0,-37.0,0.03521386273123106
2118,-59.0,-37.0,-35.0,0.025840001590499206
2119,-59.0,-35.0,-33.0,0.01924035013299699
2120,-59.0,-33.0,-31.0,0.0145353105113884
2121,-59.0,-31.0,-29.0,0.01114355193553973
2122,-59.0,-29.0,-27.0,0.008672890661043653
2123,-59.0,-27.0,-25.0,0.006854653656016389
2124,-59.0,-25.0,-23.0,0.0055026044669578625
2125,-59.0,-23.0,-21.0,0.004486445171859796
2126,-59.0,-21.0,-19.0,0.0037143365341131065
2127,-59.0,-19.0,-17.0,0.0031212028125022565
2128,-59.0,-17.0,-15.0,0.002660894056485813
2129,-59.0,-15.0,-13.0,0.0023010932877063905
2130,-59.0,-13.0,-11.0,0.0020204336365731157
2131,-59.0,-11.0,-9.0,0.001807401919824994
2132,-59.0,-9.0,-7.0,0.0016574354852016138
2133,-59.0,-7.0,-5.0,0.0015513503065322717
2134,-59.0,-5.0,-3.0,0.0014251375742074489
2135,-59.0,-3.0,-1.0,0.0012526090162384325
2136,-59.0,-1.0,1.0,0.0010810791593915438
2137,-59.0,1.0,3.0,0.0009404728036667039
2138,-59.0,3.0,5.0,0.0008347317818944572
2139,-59.0,5.0,7.0,0.0007588063415406056
2140,-59.0,7.0,9.0,0.0007047983644980806
2141,-59.0,9.0,11.0,0.0006645159852234593
2142,-59.0,11.0,13.0,0.0006316007006730608
2143,-59.0,13.0,15.0,0.000602289136515978
2144,-59.0,15.0,17.0,0.0005748363558085064
2145,-59.0,17.0,19.0,0.0005486176348857008
2146,-59.0,19.0,21.0,0.000523494032387186
2147,-59.0,21.0,23.0,0.00049948733283171
2148,-59.0,23.0,25.0,0.0004766448924299095
2149,-59.0,25.0,27.0,0.0004549947034190628
2150,-59.0,27.0,29.0,0.0004345368846710579
2151,-59.0,29.0,31.0,0.0004152475377908922
2152,-59.0,31.0,33.0,0.0003970854434704567
2153,-59.0,33.0,35.0,0.0003799982953190846
2154,-59.0,35.0,37.0,0.0003639276017179671
2155,-59.0,37.0,39.0,0.0003488122460353141
2156,-59.0,39.0,41.0,0.0003345909442242015
2157,-59.0,41.0,43.0,0.0003212038680292066
2158,-59.0,43.0,45.0,0.0003085936633396326
2159,-59.0,45.0,47.0,0.0002967060418711878
2160,-59.0,47.0,49.0,0.0002854900782829628
2161,-59.0,49.0,51.0,0.00027489830824255906
2162,-59.0,51.0,53.0,0.00026488669540735907
2163,-59.0,53.0,55.0,0.0002554145151113414
2164,-59.0,55.0,57.0,0.0002464441879891574
2165,-59.0,57.0,59.0,0.00023794108636694677
2166,-59.0,59.0,61.0,0.00022987332886834771
2167,-59.0,61.0,63.0,0.0002222115734798885
2168,-59.0,63.0,65.0,0.00021492881567311897
2169,-59.0,65.0,67.0,0.00020800019564626987
2170,-57.0,-55.0,-53.0,4.032412928192031
2171,-57.0,-53.0,-51.0,1.3038506859565069
2172,-57.0,-51.0,-49.0,0.6301983911691758
2173,-57.0,-49.0,-47.0,0.3587653694173495
2174,-57.0,-47.0,-45.0,0.2224493851359186
2175,-57.0,-45.0,-43.0,0.14542336876398793
2176,-57.0,-43.0,-41.0,0.09857089786855494
2177,-57.0,-41.0,-39.0,0.06859937402354405
2178,-57.0,-39.0,-37.0,0.048730191610998785
2179,-57.0,-37.0,-35.0,0.03521368775946765
2180,-57.0,-35.0,-33.0,0.02583982122228079
2181,-57.0,-33.0,-31.0,0.019240165951671995
2182,-57.0,-31.0,-29.0,0.014535125887295691
2183,-57.0,-29.0,-27.0,0.011143373505205417
2184,-57.0,-27.0,-25.0,0.008672731291431743
2185,-57.0,-25.0,-23.0,0.006854538731453155
2186,-57.0,-23.0,-21.0,0.005502585907680754
2187,-57.0,-21.0,-19.0,0.004486633970051425
2188,-57.0,-19.0,-17.0,0.003714980485111062
2189,-57.0,-17.0,-15.0,0.0031228752984383407
2190,-57.0,-15.0,-13.0,0.0026649508447559866
2191,-57.0,-13.0,-11.0,0.0023107170944768676
2192,-57.0,-11.0,-9.0,0.0020424717384193436
2193,-57.0,-9.0,-7.0,0.001851763835590263
2194,-57.0,-7.0,-5.0,0.001716248531197187
2195,-57.0,-5.0,-3.0,0.0015662634169792758
2196,-57.0,-3.0,-1.0,0.0013715976292831625
2197,-57.0,-1.0,1.0,0.00118085293159342
2198,-57.0,1.0,3.0,0.0010248416560699782
2199,-57.0,3.0,5.0,0.0009070660733276129
2200,-57.0,5.0,7.0,0.0008217400875237674
2201,-57.0,7.0,9.0,0.0007602946467032551
2202,-57.0,9.0,11.0,0.0007139969496283947
2203,-57.0,11.0,13.0,0.0006760904084524184
2204,-57.0,13.0,15.0,0.000642542185193766
2205,-57.0,15.0,17.0,0.0006114317290218177
2206,-57.0,17.0,19.0,0.0005820177347110392
2207,-57.0,19.0,21.0,0.0005540796103339525
2208,-57.0,21.0,23.0,0.0005275784664829364
2209,-57.0,23.0,25.0,0.0005025143801711124
2210,-57.0,25.0,27.0,0.00047887727828012025
2211,-57.0,27.0,29.0,0.00045663597088011626
2212,-57.0,29.0,31.0,0.0004357404385676618
2213,-57.0,31.0,33.0,0.0004161274475613687
2214,-57.0,33.0,35.0,0.0003977259933886125
2215,-57.0,35.0,37.0,0.0003804616017092019
2216,-57.0,37.0,39.0,0.0003642594190857232
2217,-57.0,39.0,41.0,0.00034904629732259926
2218,-57.0,41.0,43.0,0.00033475211609602235
2219,-57.0,43.0,45.0,0.000321310556885869
2220,-57.0,45.0,47.0,0.00030865949429603225
2221,-57.0,47.0,49.0,0.00029674112777802915
2222,-57.0,49.0,51.0,0.0002855019423092034
2223,-57.0,51.0,53.0,0.00027489256059269954
2224,-57.0,53.0,55.0,0.00026486753033598195
2225,-57.0,55.0,57.0,0.0002553850764941898
2226,-57.0,57.0,59.0,0.0002464068386445802
2227,-57.0,59.0,61.0,0.00023789760680612698
2228,-57.0,61.0,63.0,0.00022982506422682646
2229,-57.0,63.0,65.0,0.000222159542339867
2230,-57.0,65.0,67.0,0.00021487379081231925
2231,-57.0,67.0,69.0,0.00020794276406878656
2232,-55.0,-53.0,-51.0,4.032412786434177
2233,-55.0,-51.0,-49.0,1.3038505399049574
2234,-55.0,-49.0,-47.0,0.6301982398999502
2235,-55.0,-47.0,-45.0,0.35876521186086796
2236,-55.0,-45.0,-43.0,0.22244922005160028
2237,-55.0,-43.0,-41.0,0.1454231947130763
2238,-55.0,-41.0,-39.0,0.09857071318756883
2239,-55.0,-39.0,-37.0,0.0685991768038473
2240,-55.0,-37.0,-35.0,0.04872997969663789
2241,-55.0,-35.0,-33.0,0.035213458790076035
2242,-55.0,-33.0,-31.0,0.02583957278086639
2243,-55.0,-31.0,-29.0,0.019239895953641326
2244,-55.0,-29.0,-27.0,0.014534833528516838
2245,-55.0,-27.0,-25.0,0.011143061525223485
2246,-55.0,-25.0,-23.0,0.008672411383190914
2247,-55.0,-23.0,-21.0,0.006854244598305137
2248,-55.0,-21.0,-19.0,0.005502405153734902
2249,-55.0,-19.0,-17.0,0.00448678681335439
2250,-55.0,-17.0,-15.0,0.0037160151285305365
2251,-55.0,-15.0,-13.0,0.003126148682833056
2252,-55.0,-13.0,-11.0,0.002673747680205743
2253,-55.0,-11.0,-9.0,0.002332284364255352
2254,-55.0,-9.0,-7.0,0.002087692925419271
2255,-55.0,-7.0,-5.0,0.0019134100087495956
2256,-55.0,-5.0,-3.0,0.0017330605188615941
2257,-55.0,-3.0,-1.0,0.0015112872178178263
2258,-55.0,-1.0,1.0,0.0012974880442342997
2259,-55.0,1.0,3.0,0.0011231000273864457
2260,-55.0,3.0,5.0,0.0009909426273305016
2261,-55.0,5.0,7.0,0.0008943120823693626
2262,-55.0,7.0,9.0,0.000823859309562705
2263,-55.0,9.0,11.0,0.0007702506120328759
2264,-55.0,11.0,13.0,0.0007262908997138703
2265,-55.0,13.0,15.0,0.0006876409444355122
2266,-55.0,15.0,17.0,0.0006521689605742884
2267,-55.0,17.0,19.0,0.0006189851142940801
2268,-55.0,19.0,21.0,0.0005877604716584689
2269,-55.0,21.0,23.0,0.0005583741275623326
2270,-55.0,23.0,25.0,0.0005307621905883617
2271,-55.0,25.0,27.0,0.0005048635828310485
2272,-55.0,27.0,29.0,0.00048060578060203293
2273,-55.0,29.0,31.0,0.00045790484816852703
2274,-55.0,31.0,33.0,0.0004366694390814385
2275,-55.0,33.0,35.0,0.00041680504532583956
2276,-55.0,35.0,37.0,0.0003982173928952677
2277,-55.0,37.0,39.0,0.00038081483474356956
2278,-55.0,39.0,41.0,0.00036450989012592333
2279,-55.0,41.0,43.0,0.0003492201369989442
2280,-55.0,43.0,45.0,0.0003348686431481965
2281,-55.0,45.0,47.0,0.0003213840820536981
2282,-55.0,47.0,49.0,0.0003087006415380851
2283,-55.0,49.0,51.0,0.00029675780245324787
2284,-55.0,51.0,53.0,0.00028550004136765686
2285,-55.0,53.0,55.0,0.0002748764942005176
2286,-55.0,55.0,57.0,0.0002648406055723307
2287,-55.0,57.0,59.0,0.0002553497800481114
2288,-55.0,59.0,61.0,0.00024636504545561336
2289,-55.0,61.0,63.0,0.0002378507343250881
2290,-55.0,63.0,65.0,0.0002297741866823088
2291,-55.0,65.0,67.0,0.00022210547554090201
2292,-55.0,67.0,69.0,0.00021481715520566338
2293,-55.0,69.0,71.0,0.0002078840317160397
2294,-53.0,-51.0,-49.0,4.032412632551315
2295,-53.0,-49.0,-47.0,1.3038503785557292
2296,-53.0,-47.0,-45.0,0.630198069352661
2297,-53.0,-45.0,-43.0,0.3587650299881133
2298,-53.0,-43.0,-41.0,0.2224490242221404
2299,-53.0,-41.0,-39.0,0.14542298165393558
2300,-53.0,-39.0,-37.0,0.09857047881012165
2301,-53.0,-37.0,-35.0,0.06859891598972206
2302,-53.0,-35.0,-33.0,0.04872968604768546
2303,-53.0,-33.0,-31.0,0.03521312437131091
2304,-53.0,-31.0,-29.0,0.025839187951310474
2305,-53.0,-29.0,-27.0,0.01923944954990879
2306,-53.0,-27.0,-25.0,0.014534314096750475
2307,-53.0,-25.0,-23.0,0.011142461385036315
2308,-53.0,-23.0,-21.0,0.008671738058526113
2309,-53.0,-21.0,-19.0,0.006853551128958232
2310,-53.0,-19.0,-17.0,0.0055018685350353425
2311,-53.0,-17.0,-15.0,0.004486908529938827
2312,-53.0,-15.0,-13.0,0.003718125510688272
2313,-53.0,-13.0,-11.0,0.00313360715858612
2314,-53.0,-11.0,-9.0,0.002694211097945959
2315,-53.0,-9.0,-7.0,0.0023777739979450804
2316,-53.0,-7.0,-5.0,0.0021520166906314198
2317,-53.0,-5.0,-3.0,0.0019324586257467372
2318,-53.0,-3.0,-1.0,0.001677069474140029
2319,-53.0,-1.0,1.0,0.0014352704251099635
2320,-53.0,1.0,3.0,0.0012387043433405055
2321,-53.0,3.0,5.0,0.0010891661079534022
2322,-53.0,5.0,7.0,0.0009787935391039858
2323,-53.0,7.0,9.0,0.0008973192743085695
2324,-53.0,9.0,11.0,0.0008347372823948804
2325,-53.0,11.0,13.0,0.000783366583224563
2326,-53.0,13.0,15.0,0.0007385157601475026
2327,-53.0,15.0,17.0,0.0006977954676193367
2328,-53.0,17.0,19.0,0.0006601248175752104
2329,-53.0,19.0,21.0,0.0006250306855045441
2330,-53.0,21.0,23.0,0.0005922814501358314
2331,-53.0,23.0,25.0,0.0005617268743348218
2332,-53.0,25.0,27.0,0.0005332376204863765
2333,-53.0,27.0,29.0,0.0005066865560861625
2334,-53.0,29.0,31.0,0.0004819455887471319
2335,-53.0,31.0,33.0,0.0004588873174248692
2336,-53.0,33.0,35.0,0.0004373875286619172
2337,-53.0,35.0,37.0,0.00041732726825759875
2338,-53.0,37.0,39.0,0.0003985942235374962
2339,-53.0,39.0,41.0,0.00038108348366797107
2340,-53.0,41.0,43.0,0.00036469782619275026
2341,-53.0,43.0,45.0,0.0003493476729345066
2342,-53.0,45.0,47.0,0.00033495083001893605
2343,-53.0,47.0,49.0,0.0003214320968891529
2344,-53.0,49.0,51.0,0.00030872280424148676
2345,-53.0,51.0,53.0,0.00029676032180034513
2346,-53.0,53.0,55.0,0.0002854875629881657
2347,-53.0,55.0,57.0,0.00027485250371053586
2348,-53.0,57.0,59.0,0.00026480772563169074
2349,-53.0,59.0,61.0,0.0002553099896346542
2350,-53.0,61.0,63.0,0.0002463198420181358
2351,-53.0,63.0,65.0,0.00023780125392167985
2352,-53.0,65.0,67.0,0.00022972129316315044
2353,-53.0,67.0,69.0,0.00022204982688190517
2354,-53.0,69.0,71.0,0.0002147592529434892
2355,-53.0,71.0,73.0,0.00020782425785848685
2356,-51.0,-49.0,-47.0,4.032412458183729
2357,-51.0,-47.0,-45.0,1.3038501911792304
2358,-51.0,-45.0,-43.0,0.6301978656447786
2359,-51.0,-43.0,-41.0,0.3587648057051287
2360,-51.0,-41.0,-39.0,0.2224487739075831
2361,-51.0,-39.0,-37.0,0.14542269825238047
2362,-51.0,-37.0,-35.0,0.09857015315910683
2363,-51.0,-35.0,-33.0,0.06859853616193423
2364,-51.0,-33.0,-31.0,0.04872923652777528
2365,-51.0,-31.0,-29.0,0.035212585101238175
2366,-51.0,-29.0,-27.0,0.025838533427704466
2367,-51.0,-27.0,-25.0,0.01923864856716158
2368,-51.0,-25.0,-23.0,0.014533331811170142
2369,-51.0,-23.0,-21.0,0.011141268181003278
2370,-51.0,-21.0,-19.0,0.008670336936961814
2371,-51.0,-19.0,-17.0,0.006852053996687979
2372,-51.0,-17.0,-15.0,0.005500699571754829
2373,-51.0,-15.0,-13.0,0.004487330756010058
2374,-51.0,-13.0,-11.0,0.0037235294343105838
2375,-51.0,-11.0,-9.0,0.0031520598080481826
2376,-51.0,-9.0,-7.0,0.002739075729137813
2377,-51.0,-7.0,-5.0,0.002444445588250667
2378,-51.0,-5.0,-3.0,0.002173720982077791
2379,-51.0,-3.0,-1.0,0.0018761068668646796
2380,-51.0,-1.0,1.0,0.0015998673994349483
2381,-51.0,1.0,3.0,0.0013762068658681875
2382,-51.0,3.0,5.0,0.0012054152821097744
2383,-51.0,5.0,7.0,0.0010781493067613251
2384,-51.0,7.0,9.0,0.0009830454496650917
2385,-51.0,9.0,11.0,0.0009093387227270405
2386,-51.0,11.0,13.0,0.0008488057350163926
2387,-51.0,13.0,15.0,0.0007963451383752075
2388,-51.0,15.0,17.0,0.0007492491095496372
2389,-51.0,17.0,19.0,0.0007061887108510412
2390,-51.0,19.0,21.0,0.0006664982567989551
2391,-51.0,21.0,23.0,0.000629796667866861
2392,-51.0,23.0,25.0,0.000595817246626662
2393,-51.0,25.0,27.0,0.0005643392936231784
2394,-51.0,27.0,29.0,0.0005351634086477146
2395,-51.0,29.0,31.0,0.0005081038209031712
2396,-51.0,31.0,33.0,0.0004829866717670009
2397,-51.0,33.0,35.0,0.00045964998727307527
2398,-51.0,35.0,37.0,0.00043794384977167977
2399,-51.0,37.0,39.0,0.0004177303407785875
2400,-51.0,39.0,41.0,0.00039888320310527137
2401,-51.0,41.0,43.0,0.00038128728328894537
2402,-51.0,43.0,45.0,0.00036483783367976044
2403,-51.0,45.0,47.0,0.000349439742074055
2404,-51.0,47.0,49.0,0.0003350067391522625
2405,-51.0,49.0,51.0,0.00032146061795788536
2406,-51.0,51.0,53.0,0.00030873048714981713
2407,-51.0,53.0,55.0,0.00029675207067553916
2408,-51.0,55.0,57.0,0.00028546706019905513
2409,-51.0,57.0,59.0,0.0002748225223834274
2410,-51.0,59.0,61.0,0.000264770360392054
2411,-51.0,61.0,63.0,0.0002552668272877232
2412,-51.0,63.0,65.0,0.0002462720880451394
2413,-51.0,65.0,67.0,0.000237749826416115
2414,-51.0,67.0,69.0,0.00022966689272877275
2415,-51.0,69.0,71.0,0.0002219929887487867
2416,-51.0,71.0,73.0,0.00021470038590155893
2417,-51.0,73.0,75.0,0.00020776367339456377
2418,-49.0,-47.0,-45.0,4.032412248947126
2419,-49.0,-45.0,-43.0,1.303849958986076
2420,-49.0,-43.0,-41.0,0.6301976040712196
2421,-49.0,-41.0,-39.0,0.35876450633417434
2422,-49.0,-39.0,-37.0,0.22244842565028977
2423,-49.0,-37.0,-35.0,0.14542228643352312
2424,-49.0,-35.0,-33.0,0.09856965829419645
2425,-49.0,-33.0,-31.0,0.06859793234647776
2426,-49.0,-31.0,-29.0,0.04872848938429014
2427,-49.0,-29.0,-27.0,0.03521164934626969
2428,-49.0,-27.0,-25.0,0.025837350491832667
2429,-49.0,-25.0,-23.0,0.019237145747219866
2430,-49.0,-23.0,-21.0,0.014531427250104798
2431,-49.0,-21.0,-19.0,0.011138893410691048
2432,-49.0,-19.0,-17.0,0.008667508257978684
2433,-49.0,-17.0,-15.0,0.006849075042060233
2434,-49.0,-15.0,-13.0,0.00549870712725057
2435,-49.0,-13.0,-11.0,0.004489679271472327
2436,-49.0,-11.0,-9.0,0.003738680938178668
2437,-49.0,-9.0,-7.0,0.003194976774792177
2438,-49.0,-7.0,-5.0,0.0028075091292843607
2439,-49.0,-5.0,-3.0,0.002469330608761852
2440,-49.0,-3.0,-1.0,0.0021179928267843207
2441,-49.0,-1.0,1.0,0.0017988348083937539
2442,-49.0,1.0,3.0,0.0015416524581525134
2443,-49.0,3.0,5.0,0.0013445552797766436
2444,-49.0,5.0,7.0,0.0011962821517142348
2445,-49.0,7.0,9.0,0.0010841412229654623
2446,-49.0,9.0,11.0,0.0009965014289528354
2447,-49.0,11.0,13.0,0.0009245281970631132
2448,-49.0,13.0,15.0,0.0008626362157608987
2449,-49.0,15.0,17.0,0.0008077182293460515
2450,-49.0,17.0,19.0,0.000758120363232799
2451,-49.0,19.0,21.0,0.0007129188062608843
2452,-49.0,21.0,23.0,0.0006715305226780953
2453,-49.0,23.0,25.0,0.000633531674655477
2454,-49.0,25.0,27.0,0.0005985791443672214
2455,-49.0,27.0,29.0,0.0005663776667919097
2456,-49.0,29.0,31.0,0.0005366658468763802
2457,-49.0,31.0,33.0,0.0005092096642443852
2458,-49.0,33.0,35.0,0.0004837988571047766
2459,-49.0,35.0,37.0,0.0004602444006193626
2460,-49.0,37.0,39.0,0.0004383764222659105
2461,-49.0,39.0,41.0,0.00041804232996098603
2462,-49.0,41.0,43.0,0.0003991050866395049
2463,-49.0,43.0,45.0,0.0003814416171256871
2464,-49.0,45.0,47.0,0.00036494134652641577
2465,-49.0,47.0,49.0,0.0003495048698897371
2466,-49.0,49.0,51.0,0.000335042750060157
2467,-49.0,51.0,53.0,0.00032147443778993146
2468,-49.0,53.0,55.0,0.0003087273061226081
2469,-49.0,55.0,57.0,0.00029673578991845466
2470,-49.0,57.0,59.0,0.00028544062096663193
2471,-49.0,59.0,61.0,0.0002747881492114468
2472,-49.0,61.0,63.0,0.00026472974103273
2473,-49.0,63.0,65.0,0.0002552212461241557
2474,-49.0,65.0,67.0,0.0002462225252146018
2475,-49.0,67.0,69.0,0.000237697031609356
2476,-49.0,69.0,71.0,0.00022961144025007013
2477,-49.0,71.0,73.0,0.00022193531867904098
2478,-49.0,73.0,75.0,0.00021464083492984953
2479,-49.0,75.0,77.0,0.00020770249794782591
2480,-47.0,-45.0,-43.0,4.032411979455417
2481,-47.0,-43.0,-41.0,1.303849648361725
2482,-47.0,-41.0,-39.0,0.6301972398820441
2483,-47.0,-39.0,-37.0,0.35876407200776517
2484,-47.0,-37.0,-35.0,0.22244789899951822
2485,-47.0,-35.0,-33.0,0.145421637652272
2486,-47.0,-33.0,-31.0,0.0985688472544386
2487,-47.0,-31.0,-29.0,0.0685969050156704
2488,-47.0,-29.0,-27.0,0.048727173248081485
2489,-47.0,-27.0,-25.0,0.035209948025380966
2490,-47.0,-25.0,-23.0,0.02583513871002066
2491,-47.0,-23.0,-21.0,0.019234268566729135
2492,-47.0,-21.0,-19.0,0.014527715031763408
2493,-47.0,-19.0,-17.0,0.011134224272353346
2494,-47.0,-17.0,-15.0,0.008662004319718863
2495,-47.0,-15.0,-13.0,0.006843662211419091
2496,-47.0,-13.0,-11.0,0.005496603011053362
2497,-47.0,-11.0,-9.0,0.004499701986416138
2498,-47.0,-9.0,-7.0,0.0037777197353901157
2499,-47.0,-7.0,-5.0,0.0032642126758579276
2500,-47.0,-5.0,-3.0,0.0028362394830817664
2501,-47.0,-3.0,-1.0,0.002415677881938409
2502,-47.0,-1.0,1.0,0.002042325490832733
2503,-47.0,1.0,3.0,0.00174313085770042
2504,-47.0,3.0,5.0,0.0015130707720589914
2505,-47.0,5.0,7.0,0.00133837052912366
2506,-47.0,7.0,9.0,0.001204702221878906
2507,-47.0,9.0,11.0,0.0010994333861685524
2508,-47.0,11.0,13.0,0.0010130326957072978
2509,-47.0,13.0,15.0,0.0009393343676256279
2510,-47.0,15.0,17.0,0.0008747230609810613
2511,-47.0,17.0,19.0,0.0008171155988328377
2512,-47.0,19.0,21.0,0.0007652407725711359
2513,-47.0,21.0,23.0,0.0007182421758752562
2514,-47.0,23.0,25.0,0.0006754836676020545
2515,-47.0,25.0,27.0,0.0006364577912854191
2516,-47.0,27.0,29.0,0.0006007417427389104
2517,-47.0,29.0,31.0,0.0005679745657147829
2518,-47.0,31.0,33.0,0.0005378439247619229
2519,-47.0,33.0,35.0,0.0005100774280175149
2520,-47.0,35.0,37.0,0.0004844363186472245
2521,-47.0,37.0,39.0,0.00046071055498327074
2522,-47.0,39.0,41.0,0.0004387148084801021
2523,-47.0,41.0,43.0,0.00041828512958771297
2524,-47.0,43.0,45.0,0.00039927613227189185
2525,-47.0,45.0,47.0,0.00038155859735900313
2526,-47.0,47.0,49.0,0.0003650174218050063
2527,-47.0,49.0,51.0,0.0003495498574141165
2528,-47.0,51.0,53.0,0.0003350639936590613
2529,-47.0,53.0,55.0,0.00032147744741458165
2530,-47.0,55.0,57.0,0.00030871622872619305
2531,-47.0,57.0,59.0,0.00029671375678073583
2532,-47.0,59.0,61.0,0.0002854100043563814
2533,-47.0,61.0,63.0,0.0002747507524213811
2534,-47.0,63.0,65.0,0.00026468693936877903
2535,-47.0,65.0,67.0,0.00025517409172791036
2536,-47.0,67.0,69.0,0.00024617182516506464
2537,-47.0,69.0,71.0,0.00023764340624268625
2538,-47.0,71.0,73.0,0.0002295553668016318
2539,-47.0,73.0,75.0,0.00022187716400759276
2540,-47.0,75.0,77.0,0.0002145808800981079
2541,-47.0,77.0,79.0,0.00020764095670851128
2542,-45.0,-43.0,-41.0,4.032411604054573
2543,-45.0,-41.0,-39.0,1.3038491982091744
2544,-45.0,-39.0,-37.0,0.6301966909458279
2545,-45.0,-37.0,-35.0,0.35876339186058404
2546,-45.0,-35.0,-33.0,0.22244704373570678
2547,-45.0,-33.0,-31.0,0.14542054767269147
2548,-45.0,-31.0,-29.0,0.09856744155839198
2549,-45.0,-29.0,-27.0,0.06859507362892181
2550,-45.0,-27.0,-25.0,0.04872476761370581
2551,-45.0,-25.0,-23.0,0.03520677001135741
2552,-45.0,-23.0,-21.0,0.02583093148909546
2553,-45.0,-21.0,-19.0,0.01922872010814765
2554,-45.0,-19.0,-17.0,0.014520505848711132
2555,-45.0,-17.0,-15.0,0.011125209137359537
2556,-45.0,-15.0,-13.0,0.008651777299604285
2557,-45.0,-13.0,-11.0,0.006835155200583851
2558,-45.0,-11.0,-9.0,0.005498915596187946
2559,-45.0,-9.0,-7.0,0.004532071760737923
2560,-45.0,-7.0,-5.0,0.00384625855489866
2561,-45.0,-5.0,-3.0,0.0032976383883058583
2562,-45.0,-3.0,-1.0,0.002786775330627607
2563,-45.0,-1.0,1.0,0.0023440838046001125
2564,-45.0,1.0,3.0,0.001991548960783726
2565,-45.0,3.0,5.0,0.00171966961451165
2566,-45.0,5.0,7.0,0.0015113377289321661
2567,-45.0,7.0,9.0,0.0013501759218805358
2568,-45.0,9.0,11.0,0.00122237550946536
2569,-45.0,11.0,13.0,0.0011175993236516267
2570,-45.0,13.0,15.0,0.0010289732529221753
2571,-45.0,15.0,17.0,0.0009522266872772252
2572,-45.0,17.0,19.0,0.0008847046465061924
2573,-45.0,19.0,21.0,0.000824666434286768
2574,-45.0,21.0,23.0,0.000770884747565672
2575,-45.0,23.0,25.0,0.0007224360512861454
2576,-45.0,25.0,27.0,0.0006785917351204707
2577,-45.0,27.0,29.0,0.000638758749807497
2578,-45.0,29.0,31.0,0.0006024444928452895
2579,-45.0,31.0,33.0,0.0005692341365606222
2580,-45.0,33.0,35.0,0.0005387748501315542
2581,-45.0,35.0,37.0,0.0005107641939299801
2582,-45.0,37.0,39.0,0.00048494125296572044
2583,-45.0,39.0,41.0,0.00046107968751677234
2584,-45.0,41.0,43.0,0.0004389821885440494
2585,-45.0,43.0,45.0,0.00041847599533765406
2586,-45.0,45.0,47.0,0.0003994092341022132
2587,-45.0,47.0,49.0,0.000381647901142014
2588,-45.0,49.0,51.0,0.00036507335842171293
2589,-45.0,51.0,53.0,0.00034958024051405523
2590,-45.0,53.0,55.0,0.0003350746947194498
2591,-45.0,55.0,57.0,0.0003214728930958123
2592,-45.0,57.0,59.0,0.0003086997679566227
2593,-45.0,59.0,61.0,0.0002966879322078772
2594,-45.0,61.0,63.0,0.0002853767534825354
2595,-45.0,63.0,65.0,0.00027471155695198146
2596,-45.0,65.0,67.0,0.00026464293635065916
2597,-45.0,67.0,69.0,0.00025512615644036896
2598,-45.0,69.0,71.0,0.0002461206330853401
2599,-45.0,71.0,73.0,0.000237589479474316
2600,-45.0,73.0,75.0,0.0002294991089371503
2601,-45.0,75.0,77.0,0.00022181888635753287
2602,-45.0,77.0,79.0,0.00021452082145336816
2603,-45.0,79.0,81.0,0.0002075792982398246
2604,-43.0,-41.0,-39.0,4.032411039453714
2605,-43.0,-39.0,-37.0,1.3038484961154975
2606,-43.0,-37.0,-35.0,0.6301958049586145
2607,-43.0,-35.0,-33.0,0.3587622587980813
2608,-43.0,-33.0,-31.0,0.2224455773273375
2609,-43.0,-31.0,-29.0,0.14541862990032894
2610,-43.0,-29.0,-27.0,0.09856491090931313
2611,-43.0,-27.0,-25.0,0.06859170955806923
2612,-43.0,-25.0,-23.0,0.04872027110822566
2613,-43.0,-23.0,-21.0,0.035200742444129296
2614,-43.0,-21.0,-19.0,0.025822861133735345
2615,-43.0,-19.0,-17.0,0.019218006859551245
2616,-43.0,-17.0,-15.0,0.014506616332822547
2617,-43.0,-15.0,-13.0,0.011108233265459233
2618,-43.0,-13.0,-11.0,0.008634143710415973
2619,-43.0,-11.0,-9.0,0.006826117244019131
2620,-43.0,-9.0,-7.0,0.005520607459575992
2621,-43.0,-7.0,-5.0,0.004597635325818694
2622,-43.0,-5.0,-3.0,0.0038854782920489037
2623,-43.0,-3.0,-1.0,0.0032554114030720477
